20240707121004 ,0,1010.85,52.21,36.41,76664.39,1254.25
20240707122004 ,0,1010.68,51.94,36.9,74376.43,1222.92
20240707123004 ,0,1010.61,52.22,36.32,72389.44,1196.83
20240707124004 ,0,1010.51,52.11,36.79,71804.92,1158.66
20240707125004 ,0,1010.39,53.48,35.64,69236.29,1112.64
20240707130004 ,0,1010.43,53.85,35.08,64744.46,1067.94
20240707131004 ,0,1010.42,52.99,35.96,61188.98,1015.17
20240707132004 ,0,1010.3,53.82,34.83,60387.39,954.81
20240707133004 ,0,1010.08,53.95,34.63,58411.19,887.52
20240707134004 ,0,1009.91,54.15,34.31,55147.71,816.7
20240707135004 ,0,1009.71,54.41,34.14,51932.2,744.69
20240707140004 ,0,1009.6,53.67,34.83,48353.54,661.7
20240707141004 ,0,1009.78,52.46,35.78,43943.97,583.54
20240707142004 ,0,1009.45,51.07,37.12,25007.62,378.37
20240707143004 ,0,1009.18,45.18,40.29,5761.58,7.54
20240707144004 ,0,1009.26,39.11,50.93,5758,6.88
20240707145004 ,0,1009.31,36.47,59.4,5735.17,6.43
20240707150004 ,0,1009.49,35.59,62.45,5767.25,6.53
20240707151004 ,0,1009.58,35.08,64.69,6013.33,7.18
20240707152004 ,0,1009.5,34.97,65.98,5586.75,6.29
20240707153004 ,0,1009.4,34.72,66.83,5572.83,6.37
20240707154004 ,0,1009.5,34.64,65.84,6514.83,10.25
20240707155004 ,0,1009.59,34.76,65.54,6863.92,10.69
20240707160004 ,0,1009.67,34.83,65.45,6630.17,10.41
20240707161004 ,0,1009.67,34.7,65.81,5057.58,5.51
20240707162004 ,0,1009.74,34.13,66.62,4005.83,3.09
20240707163004 ,0,1009.84,33.53,68.61,4842.42,4.97
20240707164004 ,0,1009.87,33.42,69.14,4654.67,4.41
20240707165004 ,0,1009.87,33.22,70.11,6548.58,8.42
20240717090004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717091004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717092004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717093004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717094004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717095004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717100004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717101004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717102004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717103004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717104004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717105004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717110004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717111004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717112004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717113004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717114004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717115004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717120004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717121004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717122004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717123004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717124004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717125004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717130004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717131004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717132004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717133004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717134004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717135004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717140004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717141004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717142004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717143004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717144004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717145004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717150004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717151004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717152004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717153004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717154004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717155004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717160004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717161004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717162004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717163004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717164004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240717165004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719090004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719091004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719092004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719093004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719094004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719095004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719100004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719101004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719102004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719103004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719104004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719105004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719110004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719111004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719112004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719113004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719114004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719115004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719120004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719121004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719122004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719123004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719124004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719125004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719130004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719131004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719132004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719133004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719134004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719135004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719140004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719141004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719142004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719143004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719144004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719145004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719150004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719151004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719152004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719153004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719154004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719155004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719160004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719161004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719162004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719163004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719164004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240719165004 ,0,1004.01,36.58,64.56,11530.25,29.95
20240424090005 ,0,1005.61,24.01,100,4152.17,3.72
20240424091005 ,0,1005.73,23.79,100,3787.87,3.17
20240424092005 ,0.38,1005.72,23.7,100,4242.92,3.95
20240424093005 ,0.31,1005.86,23.66,100,4974.75,4.72
20240424094005 ,0,1005.77,23.88,100,9676.17,20.7
20240424095005 ,0.23,1005.77,24.51,100,12068.83,34.26
20240424100005 ,0.08,1005.77,24.82,100,12407.08,34.66
20240424101005 ,0.24,1005.88,24.91,100,11635.83,29.71
20240424102005 ,0.02,1005.83,24.83,100,10967.42,27
20240424103005 ,0,1005.84,24.63,100,9731.83,20.98
20240424104005 ,0,1005.71,24.81,100,16644.91,63.97
20240424105005 ,0,1005.73,24.88,100,11016.57,30.5
20240424110005 ,0,1005.73,24.88,100,11016.57,30.5
20240424111005 ,0,1005.73,24.88,100,11016.57,30.5
20240424112005 ,0,1005.73,24.88,100,11016.57,30.5
20240424113005 ,0,1005.73,24.88,100,11016.57,30.5
20240424114005 ,0,1005.73,24.88,100,11016.57,30.5
20240424115005 ,0,1005.73,24.88,100,11016.57,30.5
20240424120005 ,0,1005.73,24.88,100,11016.57,30.5
20240424121005 ,0,1005.73,24.88,100,11016.57,30.5
20240424122005 ,0,1005.73,24.88,100,11016.57,30.5
20240424123005 ,0,1005.73,24.88,100,11016.57,30.5
20240424124005 ,0,1005.73,24.88,100,11016.57,30.5
20240424125005 ,0,1005.73,24.88,100,11016.57,30.5
20240424130005 ,0,1005.73,24.88,100,11016.57,30.5
20240424131005 ,0,1005.73,24.88,100,11016.57,30.5
20240424132005 ,0,1005.73,24.88,100,11016.57,30.5
20240424133005 ,0,1005.73,24.88,100,11016.57,30.5
20240424134005 ,0,1005.73,24.88,100,11016.57,30.5
20240424135005 ,0,1005.73,24.88,100,11016.57,30.5
20240424140005 ,0,1005.73,24.88,100,11016.57,30.5
20240424141005 ,0,1005.73,24.88,100,11016.57,30.5
20240424142005 ,0,1005.73,24.88,100,11016.57,30.5
20240424143005 ,0,1005.73,24.88,100,11016.57,30.5
20240424144005 ,0,1005.73,24.88,100,11016.57,30.5
20240424145005 ,0,1005.73,24.88,100,11016.57,30.5
20240424150005 ,0,1005.73,24.88,100,11016.57,30.5
20240424151005 ,0,1005.73,24.88,100,11016.57,30.5
20240424152005 ,0,1005.73,24.88,100,11016.57,30.5
20240424153005 ,0,1005.73,24.88,100,11016.57,30.5
20240424154005 ,0,1005.73,24.88,100,11016.57,30.5
20240424155005 ,0,1005.73,24.88,100,11016.57,30.5
20240424160005 ,0,1005.73,24.88,100,11016.57,30.5
20240424161005 ,0,1005.73,24.88,100,11016.57,30.5
20240424162005 ,0,1005.73,24.88,100,11016.57,30.5
20240424163005 ,0,1005.73,24.88,100,11016.57,30.5
20240424164005 ,0,1005.73,24.88,100,11016.57,30.5
20240424165005 ,0,1005.73,24.88,100,11016.57,30.5
20240426090005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426091005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426092005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426093005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426094005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426095005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426100005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426101005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426102005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426103005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426104005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426105005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426110005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426111005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426112005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426113005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426114005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426115005 ,2.05,1003.1,24.34,100,3049.25,2.59
20240426120005 ,0,1000.89,27.53,98.64,13503.34,46.91
20240426121005 ,0,1001.21,26.86,100,16145.25,68.24
20240426122005 ,0,1001.27,27.36,100,14816.83,52.67
20240426123005 ,0,1001.23,27.6,100,15128.43,52.11
20240426124005 ,0,1000.92,27.47,100,14156.83,44.99
20240426125005 ,0,1000.81,27.65,100,13797.83,42.68
20240426130005 ,0,1000.62,27.71,100,14779,49.19
20240426131005 ,0,1000.4,27.71,100,15222.17,53.3
20240426132005 ,0,1000.52,28,100,14277.04,50.93
20240426133005 ,0,1000.35,28.01,100,15383.83,57.37
20240426134005 ,0,1000.38,28.01,100,13021.83,39.07
20240426135005 ,0,1000.56,28.11,100,10419.92,24.1
20240426140005 ,0,1000.81,27.97,100,8481.33,15.72
20240426141005 ,0,1001.32,27.28,100,9111.33,19.2
20240426142005 ,0,1001.2,26.15,100,7577.92,14.09
20240426143005 ,0,1000.89,25.26,100,7171.48,13.98
20240426144005 ,0,1000.57,25.26,100,9099.58,21.92
20240426145005 ,0,1000.04,25.76,100,12609.83,41.08
20240426150005 ,0,999.64,26.54,100,10166.33,27.84
20240426151005 ,0,999.51,27.08,100,10946.25,30.29
20240426152005 ,0,998.98,27.09,100,7394.75,13.8
20240426153005 ,0,999.16,26.62,100,5451.58,7.28
20240426154005 ,0,999.71,26.18,100,5743.83,8.33
20240426155005 ,0,999.65,25.72,100,7565.25,14.45
20240426160005 ,0,999.39,25.77,100,6942.13,12.33
20240426161005 ,0,998.7,25.77,100,5997.92,9.52
20240426162005 ,0,999.19,25.91,100,5760.16,9.19
20240426163005 ,0,999.28,26.36,100,5799.58,9.42
20240426164005 ,0,999.11,26.89,100,5597.87,8.8
20240426165005 ,0,999.17,27.36,100,5488.08,8.66
20240428090005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428091005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428092005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428093005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428094005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428095005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428100005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428101005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428102005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428103005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428104005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428105005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428110005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428111005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428112005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428113005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428114005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428115005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428120005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428121005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428122005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428123005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428124005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428125005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428130005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428131005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428132005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428133005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428134005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428135005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428140005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428141005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428142005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428143005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428144005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428145005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428150005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428151005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428152005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428153005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428154005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428155005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428160005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428161005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428162005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428163005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428164005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240428165005 ,0,1001.68,31.33,76.97,11533.92,33.9
20240504090005 ,0,1007.4,46.05,37.59,73359.22,921.84
20240504091005 ,0,1007.34,45.86,36.47,75258.87,1002.13
20240504092005 ,0,1007.29,47.36,34.37,75776.02,1003.54
20240504093005 ,0,1007.16,48.9,32.41,83463.05,1192.6
20240504094005 ,0,1007.17,49.87,30.4,84719.78,1220.84
20240504095005 ,0,1007.14,48.87,30.97,80799.28,1151.32
20240504100005 ,0,1006.92,48.27,31.55,82290.05,1265.13
20240504101005 ,0,1006.78,48.04,31.9,83941.22,1296.08
20240504102005 ,0,1006.6,49.2,30.35,87697.92,1355.25
20240504103005 ,0,1006.45,47.58,31.58,72168.43,1012.88
20240504104005 ,0,1006.33,45.63,34.39,51592.42,546.23
20240504105005 ,0,1006.28,41.67,39.72,40660.6,304.11
20240504110005 ,0,1006.16,39.3,44.48,53112.11,562.54
20240504111005 ,0,1006.11,39.77,44.67,86448.91,1266.72
20240504112005 ,0,1006.06,40.55,43.28,57802.59,668.7
20240504113005 ,0,1006,40.15,44.22,54110.01,583.24
20240504114005 ,0,1005.91,40.95,42.88,80921.36,1132.94
20240504115005 ,0,1005.83,41.53,41.3,45974.28,405.25
20240504120005 ,0,1005.64,41.91,40.67,48528.8,410.99
20240504121005 ,0,1005.55,40.51,43.42,73498.84,1059.12
20240504122005 ,0,1005.41,39.64,45.91,63251.25,792.15
20240504123005 ,0,1005.3,39.71,46.44,71998.44,1021.12
20240504124005 ,0,1005.22,40.03,45.32,35043.1,263.84
20240504125005 ,0,1004.99,36.19,52.81,38157.91,330.18
20240504130005 ,0,1004.75,36.3,54.28,30907.75,207.5
20240504131005 ,0,1004.76,34.74,56.94,21236.5,93.94
20240504132005 ,0,1004.55,34.13,59.98,27917.67,153.67
20240504133005 ,0,1004.38,36.57,56.87,56207.99,805.9
20240504134005 ,0,1004.22,37.94,51.81,43827.57,436.94
20240504135005 ,0,1004.17,39.61,48.71,51311.38,574.4
20240504140005 ,0,1004.12,39.81,48.2,57825.41,786.61
20240504141005 ,0,1003.95,39.12,48.55,34305.17,254.8
20240504142005 ,0,1003.78,37.83,50.74,32237.25,225.22
20240504143005 ,0,1003.8,38.13,50.63,29150.66,178.63
20240504144005 ,0,1003.72,38.74,50.18,44418.92,499.03
20240504145005 ,0,1003.68,40.33,46.27,23512,106.54
20240504150005 ,0,1003.68,38.25,49.5,16253.08,55.25
20240504151005 ,0,1003.71,36.77,52.85,11845.33,28.56
20240504152005 ,0,1003.61,35.19,56.62,9167.92,17.37
20240504153005 ,0,1003.58,34.05,60.41,6717.84,9.8
20240504154005 ,0,1003.5,33.09,64.01,5068.33,5.9
20240504155005 ,0,1003.44,32.48,67.37,5615.83,6.73
20240504160005 ,0,1003.46,31.13,78.15,4898.5,5.65
20240504161005 ,0,1003.44,29.7,86.27,5337.92,6.02
20240504162005 ,0,1003.41,29.68,86.71,5502.67,6.09
20240504163005 ,0,1003.48,29.76,88.02,5523.61,6.01
20240504164005 ,0,1003.46,29.77,88.15,5263.17,5.3
20240504165005 ,0,1003.49,29.8,88.13,5584,6.15
20240506090005 ,0,1005.85,47.14,33.36,67128.73,903.06
20240506091005 ,0,1005.92,43.73,38.74,70212.71,985.23
20240506092005 ,0,1005.96,43.61,39.49,79901.64,1199.54
20240506093005 ,0,1006.04,43.32,40.12,82205.63,1262.83
20240506094005 ,0,1006.04,42.98,40.27,83361.62,1327.92
20240506095005 ,0,1006.07,41.86,40.67,81560.51,1332.39
20240506100005 ,0,1006.03,41.46,41.63,82503.52,1363.44
20240506101005 ,0,1006.03,42.14,41.77,83244.55,1407.23
20240506102005 ,0,1006.04,42.02,42.09,82966.39,1402.75
20240506103005 ,0,1006.07,41.56,43.14,86326.14,1448.34
20240506104005 ,0,1006.04,42,42.49,88349.55,1472.43
20240506105005 ,0,1006.07,40.59,45.1,88915.17,1484.29
20240506110005 ,0,1006.05,40.1,47.06,92591.89,1492.81
20240506111005 ,0,1006.01,41.32,45.91,97103.92,1507.54
20240506112005 ,0,1006,41.95,44.88,98431.91,1489.11
20240506113005 ,0,1005.87,41.67,45.48,98910.24,1497.96
20240506114005 ,0,1005.88,39.64,48.45,87588.86,1439.91
20240506115005 ,0,1005.74,40.18,48.79,96357.42,1519.55
20240506120005 ,0,1005.65,40.5,47.96,89999,1441.36
20240506121005 ,0,1005.43,39.99,50.05,89152.5,1475.91
20240506122005 ,0,1005.43,41.49,47.49,91176.49,1426.11
20240506123005 ,0,1005.39,39.71,49.32,59100.6,829.43
20240506124005 ,0,1005.33,37.89,53.14,72761.04,1154.97
20240506125005 ,0,1005.27,38,53.42,56144.41,889.83
20240506130005 ,0,1005.13,39.11,52.08,64489.16,1027.02
20240506131005 ,0,1005.02,39.66,50.64,70843.24,1292.03
20240506132005 ,0,1004.85,39.33,50.11,55588.65,863.33
20240506133005 ,0,1004.77,38.78,50.79,43514.09,586.49
20240506134005 ,0,1004.71,36.98,55.31,36914.79,408.18
20240506135005 ,0,1004.71,36.63,57.52,47422.75,734.76
20240506140005 ,0,1004.58,37.47,56.83,37639.02,469.6
20240506141005 ,0,1004.5,36.52,57.54,18835.33,83.52
20240506142005 ,0,1004.37,35.89,58.71,34806.9,399.22
20240506143005 ,0,1004.25,36.16,57.99,29230.97,261.86
20240506144005 ,0,1004.21,35.93,59.62,20510.29,127.87
20240506145005 ,0,1004.21,34.33,64.07,16428.33,61.1
20240506150005 ,0,1004.24,34.42,65.7,24806.08,188.68
20240506151005 ,0,1004.23,33.64,68.8,13914.91,41.43
20240506152005 ,0,1004.25,32.99,72.95,23268,151.53
20240506153005 ,0,1004.33,32.74,75.04,12433.83,33.98
20240506154005 ,0,1004.3,31.94,80.24,10090.25,22.75
20240506155005 ,0,1004.32,31.47,82.87,9796.08,22.95
20240506160005 ,0,1004.32,31.23,85.62,8330.74,17.2
20240506161005 ,0,1004.49,31.07,87.04,9356.17,23.26
20240506162005 ,0,1004.6,30.61,88.85,5325.42,7.04
20240506163005 ,0,1004.67,29.93,92.69,5353.58,6.99
20240506164005 ,0,1004.7,29.71,95.72,5637.75,8.24
20240506165005 ,0,1004.78,29.86,97.2,7869.75,16.47
20240516090005 ,3.57,1013.08,40.65,21.03,90893.66,1371.89
20240516091005 ,3.12,1012.86,41.76,19.15,98770.98,1498.79
20240516092005 ,2.65,1012.75,43.18,16.36,106707.6,1599.97
20240516093005 ,4.33,1012.64,39.74,23.04,60140.33,621.88
20240516094005 ,4.91,1012.51,36.03,30.01,52922.28,571.68
20240516095005 ,5.58,1012.42,34.84,32.84,63120.62,768
20240516100005 ,3.59,1012.33,37.57,28.13,90463.85,1364.83
20240516101005 ,3.99,1012.25,37.96,26.96,87536.56,1254.11
20240516102005 ,4.68,1012.14,37.63,26.85,84434.26,1156.75
20240516103005 ,4.02,1012.24,35.53,30.67,45435.42,406.74
20240516104005 ,4.22,1012.19,34.35,33.25,51900.05,538.57
20240516105005 ,3.77,1012.09,34.01,33.93,62854.99,725.12
20240516110005 ,3.5,1012.05,35.3,31.65,53888.52,627.03
20240516111005 ,4.16,1012.06,33.28,35.5,37228.13,294.76
20240516112005 ,3.8,1012.03,32.71,37.05,41583.61,343.08
20240516113005 ,3.38,1012.02,34.28,33.88,59836.05,733.39
20240516114005 ,3.2,1011.96,34.15,34.57,51326.94,713.59
20240516115005 ,3.25,1011.78,36.32,30.22,57716.88,712.47
20240516120005 ,3.19,1011.72,35.51,31.55,43025.21,398.76
20240516121005 ,3.74,1011.67,34.58,33.51,41144.95,397.28
20240516122005 ,3.95,1011.64,33.49,36.52,39198.43,373.94
20240516123005 ,3.74,1011.55,33.02,37.27,33850.67,264.3
20240516124005 ,3.9,1011.48,31.99,39.43,34821.05,296.5
20240516125005 ,3.87,1011.31,32.7,37.45,39389.47,373.25
20240516130005 ,3.12,1011.2,33.79,35.22,45694.96,564.82
20240516131005 ,3.11,1011.25,35.39,32.06,45307.84,536.33
20240516132005 ,3.52,1011.14,33.72,35.01,37708.38,354.16
20240516133005 ,3.62,1010.94,33.36,35.59,32890.03,348.5
20240516134005 ,3.83,1010.81,35.47,31.36,47289.72,1174.64
20240516135005 ,3.66,1010.82,35.45,30.92,32714.34,367.47
20240516140005 ,3.14,1010.72,33.69,34.6,30470.16,279.61
20240516141005 ,3.14,1010.77,33.39,35.18,31083.42,298.68
20240516142005 ,2.93,1010.71,32.52,37.26,30388,213.73
20240516143005 ,3.04,1010.59,32.23,37.33,29776.16,220.18
20240516144005 ,2.69,1010.47,31.34,39.47,21641.58,102.12
20240516145005 ,2.46,1010.34,30.66,40.92,20133.75,90.14
20240516150005 ,2.28,1010.22,30.55,41.35,20937.42,94.4
20240516151005 ,2.32,1010.1,30.28,41.92,21333.92,112.23
20240516152005 ,1.87,1009.97,31.53,39.21,24457.17,204.31
20240516153005 ,2.72,1009.92,31.3,39.29,20885.67,108.22
20240516154005 ,2.33,1009.87,29.88,43.61,17098.25,67.63
20240516155005 ,1.79,1009.75,29.76,43.66,17689.83,82.68
20240516160005 ,1.95,1009.71,30.22,42.39,18021.33,80.91
20240516161005 ,2.21,1009.68,29.53,44.55,12313.92,38.95
20240516162005 ,1.28,1009.72,28.94,45.98,9559.75,22.85
20240516163005 ,1.81,1009.81,28.97,46.23,12198.42,36.32
20240516164005 ,1.69,1009.88,28.82,46.07,10641.09,27.91
20240516165005 ,1.46,1009.88,28.79,46.41,11834.16,33.28
20240530090005 ,0,1003.57,45.03,32.83,81190.72,512.84
20240530091005 ,0,1003.56,45.37,32.13,63154.23,280.96
20240530092005 ,0,1003.73,45.29,32.06,58729.24,332.59
20240530093005 ,0,1003.89,43.02,35.21,37109.36,309.76
20240530094005 ,0,1003.96,41.3,38.96,32311.25,246.82
20240530095005 ,0,1004.07,40.51,41.17,25685,167.63
20240530100005 ,0,1004.08,39.16,44.98,22078.92,119.08
20240530101005 ,0,1003.99,38.72,46.89,33182.2,270.7
20240530102005 ,0,1003.92,40.23,43.62,57235.5,634.92
20240530103005 ,0,1003.85,44.06,35.51,96934.04,1179.39
20240530104005 ,0,1003.78,47.76,28.51,116300.39,903.57
20240530105005 ,0,1003.64,46.94,29.34,101272.41,692.9
20240530110005 ,0,1003.55,46.73,29.85,93832.09,668
20240530111005 ,0,1003.53,47.66,27.46,73246.37,499.11
20240530112005 ,0,1003.43,46.86,29.09,61408.74,585.83
20240530113005 ,0,1003.35,46.95,28.29,59475.66,711.94
20240530114005 ,0,1003.21,45.66,30.44,53384.8,652.77
20240530115005 ,0,1003.13,47.25,28.04,88153.25,1131.67
20240530120005 ,0,1003.09,47.82,27.16,46982.27,413.77
20240530121005 ,0,1002.9,45.59,29.97,31384.24,258.92
20240530122005 ,0,1002.74,43.12,35.24,30578.58,222.31
20240530123005 ,0,1002.62,42.82,35.91,41557.33,381.71
20240530124005 ,0,1002.46,45.58,31.74,87544.11,1321.05
20240530125005 ,0,1002.21,48.42,26.69,67680.73,741.18
20240530130005 ,0,1002.03,48.64,25.52,60162.62,826.29
