Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240700000000 ,0,1002.63,33.02,77.93,6707.96,5.75
20240700000000 ,0,1002.59,33.45,77.66,7956.58,7.88
20240700000000 ,0,1002.57,33.76,76.38,6801.83,6.05
20240700000000 ,0,1002.52,33.89,76.04,6208.83,5.11
20240700000000 ,0,1002.57,33.96,74.65,5357.5,4
20240700000000 ,0,1002.73,33.69,73.67,6800.08,6.54
20240700000000 ,0,1002.74,33.8,72.08,7606.76,8.12
20240700000000 ,0,1002.75,33.22,73.36,4065.28,1.85
20240700000000 ,0,1008.5,48.86,32.89,58543.62,677
20240700000000 ,0,1008.44,49.61,32.21,62058.13,724.85
20240700000000 ,0,1008.33,51.23,30.11,64836.1,760
20240700000000 ,0,1008.32,51.7,28.88,66917.78,803.54
20240700000000 ,0,1008.17,52.11,28.13,69478.33,847.02
20240700000000 ,0,1008.08,52.68,26.9,72720.79,891.39
20240700000000 ,0,1008.02,52.65,26.38,74985.21,930.41
20240700000000 ,0,1007.94,52.53,26.31,79608.57,961.92
20240700000000 ,0,1007.83,52.68,26.16,84625.26,996.02
20240700000000 ,0,1007.65,52.29,26.23,84464.98,1023.82
20240700000000 ,0,1007.5,52.91,26.31,85653.62,1040.2
20240700000000 ,0,1007.41,53.78,25.42,88345.7,1053.45
20240700000000 ,0,1007.29,53.89,25.18,87779.68,1072.53
20240700000000 ,0,1007.16,54.19,25.21,89088.66,1085.7
20240700000000 ,0,1006.86,51.94,27.89,80918.5,977.71
20240700000000 ,0,1006.68,49.66,30.4,90252.36,1067.17
20240700000000 ,0,1006.58,49.65,30.4,90164.67,1057.24
20240700000000 ,0,1006.5,50.36,29.69,87896.48,1050.52
20240700000000 ,0,1006.37,49.85,29.29,86290.07,1038.21
20240700000000 ,0,1006.26,49.58,29.58,84409.1,1017.54
20240700000000 ,0,1006.17,49.36,29.62,81117.94,994.66
20240700000000 ,0,1006.12,49.2,29.99,79745.51,965.57
20240700000000 ,0,1005.99,49.29,29.89,77357.44,931.89
20240700000000 ,0,1005.85,48.78,31,73663.07,894.38
20240700000000 ,0,1005.78,48.56,30.92,70709.55,853.63
20240700000000 ,0,1005.75,48.74,30.94,67265.12,817.5
20240700000000 ,0,1005.75,48.27,31.47,56951.6,671.9
20240700000000 ,0,1005.63,48.13,31.85,61138.67,729.3
20240700000000 ,0,1005.62,47.99,31.86,59665.59,683.31
20240700000000 ,0,1005.57,48.04,32.13,58489.89,639.92
20240700000000 ,0,1005.55,48.39,32.16,56355.93,597.22
20240700000000 ,0,1005.59,48.67,31.87,54905.91,562.78
20240700000000 ,0,1005.58,48.16,32.53,50878.87,488.78
20240700000000 ,0,1005.5,47.58,33.41,45643.5,436.2
20240700000000 ,0,1005.51,47.7,33.69,44320.46,420.47
20240700000000 ,0,1005.52,46.37,34.95,30139.37,170.76
20240700000000 ,0,1005.53,43.6,39.65,26988.17,135.73
20240700000000 ,0,1005.59,43.33,41.64,39722.77,336.67
20240700000000 ,0,1005.69,46.18,37.67,40924.73,347.97
20240700000000 ,0,1005.63,47,36.08,31703.42,203.56
20240700000000 ,0,1005.52,46.01,37.14,28420.92,150.77
20240700000000 ,0,1005.5,45.59,37.62,25962.83,123.61
20240700000000 ,0,1005.44,46.02,36.9,22606.67,92.77
20240700000000 ,0,1005.33,46.79,35.87,20990.25,77.02
20240700000000 ,0,1005.21,46.72,35.75,17322.25,50.32
20240700000000 ,0,1005.01,45.27,36.45,13839.25,33.43
20240700000000 ,0,1004.94,41.71,41.17,11013.42,20.65
20240700000000 ,0,1005,40.26,44.81,8251.58,10.85
20240700000000 ,0,1005.68,51.27,29.42,60231.44,696.31
20240700000000 ,0,1005.67,51.43,28.87,63059.89,749.14
20240700000000 ,0,1005.64,51.66,28.58,66143.51,803.48
20240700000000 ,0,1005.66,51.84,28.24,68565.51,855.51
20240700000000 ,0,1005.63,52.27,27.81,70790.22,902.61
20240700000000 ,0,1005.59,52.24,27.71,73235.05,953.28
20240700000000 ,0,1005.53,53.57,26.59,77261.67,1008.42
20240700000000 ,0,1005.47,53.67,25.93,83322.89,1056.86
20240700000000 ,0,1005.42,53.93,25.53,85733.22,1063.9
20240700000000 ,0,1005.26,53.13,25.85,88728.25,1185.66
20240700000000 ,0,1005.12,53.22,25.95,89821.11,1140.68
20240700000000 ,0,1004.98,52.32,26.72,27707.79,152
20240700000000 ,0,1004.94,49.77,30.85,53673.69,596.49
20240700000000 ,0,1004.89,46.53,35.37,14791.5,41.67
20240700000000 ,0,1004.7,41.29,44.5,23025.83,212.19
20240700000000 ,0,1004.57,41.48,46.71,89720.16,1165.71
20240700000000 ,0,1004.5,45.11,40.58,87595.5,1118.08
20240700000000 ,0,1004.43,46.12,38.05,88199.07,1176.74
20240700000000 ,0,1004.27,46.29,37.87,86040.48,1139.66
20240700000000 ,0,1004.12,46.38,37.53,78691.63,1009.11
20240700000000 ,0,1003.94,46.3,37.49,84154.48,1177.36
20240700000000 ,0,1003.84,46.34,36.82,79805.61,1059.9
20240700000000 ,0,1003.84,46.43,36.74,76464.42,1015.34
20240700000000 ,0,1003.81,47.11,35.87,73198.58,975.42
20240700000000 ,0,1003.71,47.2,35.13,69797.81,937.99
20240700000000 ,0,1003.76,46.71,35.52,65587.91,893.71
20240700000000 ,0,1003.72,46.58,35.83,62303.76,841.29
20240700000000 ,0,1003.68,46.56,35.69,61034.25,808.46
20240700000000 ,0,1003.52,46.77,34.78,58892.57,729.5
20240700000000 ,0,1003.37,46.27,34.92,57770.78,694.14
20240700000000 ,0,1003.35,45.75,35.2,55496.66,648.49
20240700000000 ,0,1003.28,46.15,34.69,54154.22,615.55
20240700000000 ,0,1003.26,46.05,34.97,52754.09,600.67
20240700000000 ,0,1003.27,46.38,35.45,40677.35,385.39
20240700000000 ,0,1003.22,45.38,36.99,45348.31,495.03
20240700000000 ,0,1003.11,45.37,37.38,26410.1,184.16
20240700000000 ,0,1002.98,43.84,38.75,25666.36,174.16
20240700000000 ,0,1002.88,43.87,39.35,28028.41,195.2
20240700000000 ,0,1002.81,44.53,38.74,28355.5,188.35
20240700000000 ,0,1002.72,45.52,36.98,29730.58,194.87
20240700000000 ,0,1002.66,44.29,37.89,10259.08,18.93
20240700000000 ,0,1002.6,39.92,45.2,10129,19.58
20240700000000 ,0,1002.52,38.48,48.67,13296,33.53
20240700000000 ,0,1002.52,38.12,50.73,9196,14.77
20240700000000 ,0,1002.54,37.34,52.97,11995,26.85
20240700000000 ,0,1002.55,37.54,52.66,9292.08,15.99
20240700000000 ,0,1002.56,36.46,54.9,7243.67,8.8
20240700000000 ,0,1002.62,36.11,56.23,8027.75,11.44
20240700000000 ,0,1005.22,48.7,32.19,58967.14,687.46
20240700000000 ,0,1005.16,48.96,31.31,61806.75,741.81
20240700000000 ,0,1005.16,49.24,31.06,64543.39,795.18
20240700000000 ,0,1005.25,49.52,30.6,67226.84,846.53
20240700000000 ,0,1005.29,50.42,29.76,70341.37,899.09
20240700000000 ,0,1005.29,51.25,28.6,72880.71,951.89
20240700000000 ,0,1005.24,50.94,28.66,76319.57,1000.38
20240700000000 ,0,1005.15,51.28,28.16,82790.3,1076.94
20240700000000 ,0,1005.04,51.71,27.87,76545.26,980.15
20240700000000 ,0,1004.96,51.43,28.19,74444.79,932.45
20240700000000 ,0,1004.84,50.52,29.71,86071.57,1120.16
20240700000000 ,0,1004.8,50.16,30.28,87823.88,1140.43
20240700000000 ,0,1004.72,49.92,30.94,89089.6,1160.9
20240700000000 ,0,1004.69,50.33,30.38,89975.1,1176.25
20240700000000 ,0,1004.53,49.07,31.01,88706.87,1156.09
20240700000000 ,0,1004.43,48.25,32.03,89227.78,1151.75
20240700000000 ,0,1004.3,48.03,32.76,88734.18,1147.3
20240700000000 ,0,1004.12,48.21,32.9,87392.45,1135.62
20240700000000 ,0,1004.04,47.94,33.31,86126.01,1117.87
20240700000000 ,0,1004.02,48.08,33.2,83703.11,1103.35
20240700000000 ,0,1004,48.15,33.76,81306.8,1076.93
20240700000000 ,0,1003.97,47.52,34.08,79668.59,1047.88
20240700000000 ,0,1003.88,47.06,34.77,76118.68,1009.38
20240700000000 ,0,1003.87,47.17,34.8,72435.98,966.6
20240700000000 ,0,1003.95,47.27,34.39,68689.14,923.65
20240700000000 ,0,1003.87,46.67,34.97,64616.42,879.11
20240700000000 ,0,1003.82,46.28,36.54,61483.49,829.27
20240700000000 ,0,1003.78,45.86,36.84,59603.6,777.8
20240700000000 ,0,1003.69,46.35,36.4,58602.74,724.78
20240700000000 ,0,1003.61,46.66,36.07,56911.34,674.68
20240700000000 ,0,1003.61,46.87,34.96,55506.72,653.11
20240700000000 ,0,1003.52,46.58,35.22,54745.57,634.12
20240700000000 ,0,1003.48,45.93,36.05,52667.84,598.35
20240700000000 ,0,1003.39,46.15,36.18,44653.6,472.88
20240700000000 ,0,1003.35,46.43,35.57,43369.92,442.26
20240700000000 ,0,1003.3,46.41,35.21,39920.78,362.94
20240700000000 ,0,1003.23,46.72,34.74,36846.25,311.79
20240700000000 ,0,1003.25,46.93,34.19,34949.75,273.19
20240700000000 ,0,1003.21,46.32,34.71,30017,202.52
20240700000000 ,0,1003.05,45.93,35.35,28523.25,177.43
20240700000000 ,0,1002.95,45.53,36.04,22351.5,118.17
20240700000000 ,0,1002.83,43.4,39.17,12396.33,31.93
20240700000000 ,0,1002.84,40.16,44.78,9736.33,17.21
20240700000000 ,0,1002.95,39.14,48.79,16929.5,55.14
20240700000000 ,0,1002.96,40.52,46.26,10717.5,23.31
20240700000000 ,0,1003.01,38.94,48.74,6851.08,7.38
20240700000000 ,0,1002.94,37.05,53.25,5413,3.85
20240700000000 ,0,1002.87,35.68,57.5,5495.08,4.17
20240700000000 ,0,1004.29,50.05,29.19,59900.98,728.28
20240700000000 ,0,1004.2,50.66,28.49,62822.52,790.63
20240700000000 ,0,1004.04,51.24,27.77,65652.96,849.42
20240700000000 ,0,1003.87,51.27,26.92,68238.48,901.38
20240700000000 ,0,1003.77,51.38,25.88,70834.21,949.18
20240700000000 ,0,1003.83,50.96,25.92,73522.37,1003.21
20240700000000 ,0,1003.78,51.43,26.11,77777.2,1067.89
20240700000000 ,0,1003.83,51.8,26.2,77699.58,1098.62
20240700000000 ,0,1003.86,51.68,27.11,54879.1,581.39
20240700000000 ,0,1003.81,48.11,31.47,55186.76,742.73
20240700000000 ,0,1003.72,46.01,34.62,50852.6,697.17
20240700000000 ,0,1003.76,46.6,34.82,90858.44,1260.26
20240700000000 ,0,1003.8,49.25,31.81,90589.27,1252.07
20240700000000 ,0,1003.82,49.22,31.37,91406.49,1281.33
20240700000000 ,0,1003.77,48.27,32.47,89495.51,1228.26
20240700000000 ,0,1003.74,47.78,33.32,90595.56,1237.6
20240700000000 ,0,1003.63,46.62,34.79,90232.41,1245.72
20240700000000 ,0,1003.55,47.11,33.15,87797.83,1204.5
20240700000000 ,0,1003.38,47.28,32.92,86457.36,1193.03
20240700000000 ,0,1003.26,47.11,32.3,84475.05,1179.86
20240700000000 ,0,1003.36,46.64,32.97,82697.78,1170.39
20240700000000 ,0,1003.24,46.56,33.66,80919.39,1130.5
20240700000000 ,0,1003.26,47.3,32.7,77233.82,1078.92
20240700000000 ,0,1003.2,47.89,30.77,73362.09,1036.9
20240700000000 ,0,1003.07,48.02,30.48,69726.34,993.04
20240700000000 ,0,1002.92,48.85,29.7,65483.33,948.36
20240700000000 ,0,1002.8,47.61,30.08,62649.48,899.15
20240700000000 ,0,1002.83,46.87,30.38,63456.1,926.98
20240700000000 ,0,1002.83,46.69,31.18,63198.29,886.53
20240700000000 ,0,1002.87,46.79,31.69,59766.75,790.04
20240700000000 ,0,1002.84,47.12,30.98,37605.26,342.84
20240700000000 ,0,1002.7,46.33,31.75,51628.9,657.08
20240700000000 ,0,1002.78,47.03,30.38,46524.11,536.56
20240700000000 ,0,1002.72,44.47,33.22,19083.58,104.04
20240700000000 ,0,1002.57,41.14,38.96,12211.5,30.6
20240700000000 ,0,1002.5,39.57,42.91,15340,49.32
20240700000000 ,0,1002.62,38.77,45.77,21042,111.05
20240700000000 ,0,1002.72,41.51,41.24,38973.72,351.57
20240700000000 ,0,1002.81,45.7,34.53,42075.44,418.92
20240700000000 ,0,1002.73,44.64,35.41,18068.25,70.12
20240700000000 ,0,1002.49,39.35,45.54,10488,22.09
20240700000000 ,0,1002.44,36.63,51.93,11163.67,33.22
20240700000000 ,0,1002.49,37.51,51.92,15950.58,62.91
20240700000000 ,0,1002.4,38.26,50.93,11334.42,35.48
20240700000000 ,0,1002.52,35.92,54.7,5174.08,4.09
20240700000000 ,0,1002.98,34.84,58.15,6466.17,7.13
20240700000000 ,0,1003.12,34.68,59.88,4954.35,3.79
20240700000000 ,0,1003.23,34.26,62.11,5443.33,4.8
20240700000000 ,0,1003.99,49.39,28.7,59638.28,831.04
20240700000000 ,0,1004.01,49.62,28.19,62688.11,899.88
20240700000000 ,0,1004.01,50.65,27.28,65795.45,966.23
20240700000000 ,0,1004.08,51.54,25.89,68980.83,1027.3
20240700000000 ,0,1004.13,51.45,25.61,71602.24,1073.01
20240700000000 ,0,1004.16,52.04,25.06,73803.94,1124.85
20240700000000 ,0,1004.19,52.26,25.14,77242.8,1154.5
20240700000000 ,0,1004.22,52.81,24.7,78958.1,1122.28
20240700000000 ,0,1004.2,52.24,25.19,84517.45,1237.26
20240700000000 ,0,1004.16,51.19,26.4,86404.71,1288.29
20240700000000 ,0,1004.27,51.13,26.78,84744.57,1207.7
20240700000000 ,0,1004.28,47.93,30.34,88974.96,1341.1
20240700000000 ,0,1004.32,46.98,32.01,88945.31,1340.79
20240700000000 ,0,1004.29,47.22,32.18,89496.96,1319.14
20240700000000 ,0,1004.38,47.86,31.17,89999.9,1315.73
20240700000000 ,0,1004.38,47.73,31.14,91998.92,1335.87
20240700000000 ,0,1004.35,48.77,30.27,88767.78,1242.58
20240700000000 ,0,1004.37,50.25,28.77,91415.29,1275.13
20240700000000 ,0,1004.28,48.73,30.22,94816.24,1408.49
20240700000000 ,0,1004.25,48.2,30.96,60824.54,884.57
20240700000000 ,0,1004.2,47.09,32.02,87183.17,1372
20240700000000 ,0,1004.16,48.52,30.52,88243.27,1376.31
20240700000000 ,0,1004.05,48.41,30.38,80467.3,1274.36
20240700000000 ,0,1003.98,49.34,29.48,77372.36,1255.07
20240700000000 ,0,1003.91,50.3,28.34,79370.49,1320.54
20240700000000 ,0,1003.83,48.63,30.17,36411.19,486.85
20240700000000 ,0,1003.74,45.69,34.63,41746.42,532.02
20240700000000 ,0,1003.6,45.18,36.35,54627.64,860.62
20240700000000 ,0,1003.42,45.09,36.3,36685.21,480.27
20240700000000 ,0,1003.3,43.63,38.33,55075.03,901.28
20240700000000 ,0,1003.42,45.3,36.42,58295.29,855.65
20240700000000 ,0,1003.32,46.31,34.5,53189.65,713.93
20240700000000 ,0,1003.26,46.15,34.36,51032.14,674.84
20240700000000 ,0,1003.21,46.04,34.81,44095.24,556.94
20240700000000 ,0,1003.15,46.38,34.54,53587.66,785.94
20240700000000 ,0,1003.06,45.88,34.94,31800.99,300.23
20240700000000 ,0,1002.98,43.81,37.82,22644.53,163.18
20240700000000 ,0,1002.92,40.64,42.84,15224,52.24
20240700000000 ,0,1002.91,39,46.28,18327.08,77.81
20240700000000 ,0,1002.81,40.45,44.92,27432.75,237.33
20240700000000 ,0,1002.84,39.9,44.69,9363.25,17.55
20240700000000 ,0,1002.79,39.2,47.69,17524.67,78.37
20240700000000 ,0,1002.78,41.12,45.09,21940.33,125.09
20240700000000 ,0,1002.69,43.5,41.08,20894.75,110.62
20240700000000 ,0,1002.67,45.62,37.42,18577.17,82.33
20240700000000 ,0,1002.63,45.31,36.97,16445.73,58.69
20240700000000 ,0,1002.54,44.94,37.14,13618.15,38.12
20240700000000 ,0,1002.54,43.08,40.09,9098.65,21.71
20240700000000 ,0,1004.95,47.87,33.97,60233.76,811.08
20240700000000 ,0,1004.85,48.37,32.68,62939.85,880.29
20240700000000 ,0,1004.73,48.36,32.04,65862.65,945.08
20240700000000 ,0,1004.68,48.39,31.84,68800.37,1007.97
20240700000000 ,0,1004.65,48.32,31.58,71889.78,1062.55
20240700000000 ,0,1004.61,48.69,30.79,73929.01,1119.11
20240700000000 ,0,1002.36,47.69,34.96,59885.71,853.48
20240700000000 ,0,1002.3,46.94,36.25,63270.84,950.55
20240700000000 ,0,1002.15,47.1,35.9,65079.81,984.5
20240700000000 ,0,1002.07,47.8,35.13,69805.72,1085.91
20240700000000 ,0,1001.95,48.21,34.13,72736.6,1140.6
20240700000000 ,0,1001.77,48.78,32.96,74854.4,1188.58
20240700000000 ,0,1001.68,48.52,32.55,78415.45,1221.35
20240700000000 ,0,1001.57,49.12,31.81,82697.4,1243.33
20240700000000 ,0,1001.42,49.23,31.01,85050.77,1244.66
20240700000000 ,0,1001.33,49.37,30.77,75465.7,1155.16
20240700000000 ,0,1001.2,48.84,32.89,92208.44,1329.88
20240700000000 ,0,1001.12,47.56,34.92,77699.03,1100.31
20240700000000 ,0,1001.03,47.48,35.68,89039.47,1320.69
20240700000000 ,0,1000.89,47.84,34.82,88858.7,1306.95
20240700000000 ,0,1000.75,47.76,35.64,89772.23,1304.36
20240700000000 ,0,1000.61,47.76,35.52,90203.66,1303.03
20240700000000 ,0,1000.46,47.45,35.69,89190.94,1317.23
20240700000000 ,0,1000.34,46.97,36.73,88169.42,1322.91
20240700000000 ,0,1000.27,46.95,36.96,86504.44,1310.81
20240700000000 ,0,1000.2,46.94,36.9,84445.04,1300.07
20240700000000 ,0,1000.12,46.68,37.77,82655.71,1279.27
20240700000000 ,0,1000.15,46.83,37.65,80987.67,1259.19
20240700000000 ,0,1000.09,46.66,37.58,77533.9,1243.67
20240700000000 ,0,999.93,46.53,37.53,71963.41,1179.39
20240700000000 ,0,999.83,46.97,37.09,70166.53,1206.13
20240700000000 ,0,999.74,47.62,36.22,65756.24,1154.56
20240700000000 ,0,999.72,47.74,35.63,62673.74,1096.77
20240700000000 ,0,999.72,48.48,34.4,62823.78,1083.37
20240700000000 ,0,999.7,48.45,34.45,62220.39,1030.08
20240700000000 ,0,999.67,48.37,34.43,58568.06,907.19
20240700000000 ,0,999.64,48.36,34.28,57237.48,900.38
20240700000000 ,0,999.47,46.81,36.3,36044.54,396.66
20240700000000 ,0,999.22,45.11,38.86,21132.78,114.67
20240700000000 ,0,999.1,41.92,44.23,16761,66.4
20240700000000 ,0,999.02,40.25,48.43,18709.08,84.95
20240700000000 ,0,999.04,39.77,50.18,19603.92,93.02
20240700000000 ,0,998.93,39.88,49.97,19720.42,94.32
20240700000000 ,0,998.9,40.7,48.6,18210,80.96
20240700000000 ,0,998.94,40.62,48.52,15098.5,58.51
20240700000000 ,0,998.92,40.14,48.66,12480,40.72
20240700000000 ,0,998.9,39.43,50.47,13222.25,44.16
20240700000000 ,0,999.02,39.36,51.71,14251.92,51.38
20240700000000 ,0,999,38.56,53.53,13217.87,44.62
20240700000000 ,0,999.07,37.89,55.61,12959.54,42.27
20240700000000 ,0,999.09,37.26,56.75,11236.33,33.14
20240700000000 ,0,999.12,37.11,58.28,10670,30.03
20240700000000 ,0,999.2,36.94,59.03,10190.5,26.8
20240700000000 ,0,999.38,36.31,60.81,6813.91,12.71
20240700000000 ,0,1000.08,49.62,34.41,54716.64,708.71
20240700000000 ,0,999.97,49.04,34.82,49724.2,583.73
20240700000000 ,0,999.85,48.69,35.57,57509.7,768.76
20240700000000 ,0,999.73,49.83,34.4,62869.24,897.41
20240700000000 ,0,999.65,50.77,32.92,67045.54,1000.66
20240700000000 ,0,999.65,51.45,32.03,61686.36,853.35
20240700000000 ,0,999.67,50.78,32.72,75091.77,1154.4
20240700000000 ,0,999.7,51.37,31.9,73565.68,1083.04
20240700000000 ,0,999.6,51.17,31.5,72068.7,1036.88
20240700000000 ,0,999.46,50.43,32.49,71295.87,1025.72
20240700000000 ,0,999.46,50.59,32.23,88706.69,1335.56
20240700000000 ,0,999.48,51.2,31.37,86509.47,1277.76
20240700000000 ,0,999.39,51.31,30.75,80244.66,1191.18
20240700000000 ,0,999.24,50.71,30.91,83625.3,1253.87
20240700000000 ,0,999.19,49.65,31.65,85097.3,1274.36
20240700000000 ,0,999.1,48.37,32.81,84545.3,1258.34
20240700000000 ,0,998.99,47.56,33.96,82673.68,1243.86
20240700000000 ,0,998.85,46.7,35.36,86887.53,1317.47
20240700000000 ,0,998.79,46.75,35.38,84140.29,1282.98
20240700000000 ,0,998.75,46.84,35.17,81501.26,1252.8
20240700000000 ,0,998.66,46.51,35.77,83858.36,1304.56
20240700000000 ,0,998.54,46.33,35.88,71355.52,1062.36
20240700000000 ,0,998.52,44.09,39.02,72248.39,1154.45
20240700000000 ,0,998.5,44.46,39.73,71630.8,1148.4
20240700000000 ,0,998.48,45.33,38.31,73422.11,1255.6
20240700000000 ,0,998.47,46.33,36.94,73790.65,1312.22
20240700000000 ,0,998.43,46.94,36.02,64352.74,1126.67
20240700000000 ,0,998.56,46.42,36.32,59017.46,937.35
20240700000000 ,0,998.54,44.25,39.08,55031.09,796.93
20240700000000 ,0,998.58,43.87,40,59791.41,935.36
20240700000000 ,0,998.53,45.06,39.08,56852.4,874.57
20240700000000 ,0,998.51,43.9,40.48,46793.68,583.58
20240700000000 ,0,998.53,42.92,42.54,46329.73,625.54
20240700000000 ,0,998.51,44.24,40.54,35572.34,397.64
20240700000000 ,0,998.49,41.17,45.04,25599.67,179.55
20240700000000 ,0,998.48,40.84,46.28,29517.17,241.05
20240700000000 ,0,998.5,42.1,44.57,31776.92,280.79
20240700000000 ,0,998.44,42.36,43.63,29758.33,244.75
20240700000000 ,0,998.48,42.77,43.5,30120.17,255.52
20240700000000 ,0,998.48,42.59,43.09,25506.91,188
20240700000000 ,0,998.52,41.79,44.94,25567.58,179.01
20240700000000 ,0,998.45,42.41,43.84,21321.08,120.11
20240700000000 ,0,998.46,41.41,45.47,23004.83,140.84
20240700000000 ,0,998.5,43.3,42.82,27157.92,201.53
20240700000000 ,0,998.48,43.43,41.79,17065,73.41
20240700000000 ,0,998.46,41.02,45.47,13571.08,44.05
20240700000000 ,0,998.45,38.57,50.06,11881.42,32.91
20240700000000 ,0,998.41,37.88,52.19,10877.67,29.1
20240700000000 ,0,1004.62,51.16,28.33,61210.72,905.3
20240700000000 ,0,1004.63,51.87,27.02,62004.76,931.53
20240700000000 ,0,1004.66,52.24,25.96,66474.49,1040.63
20240700000000 ,0,1004.61,52.81,25.2,69787.21,1096.19
20240700000000 ,0,1004.58,53.82,22.44,73288.78,1164.73
20240700000000 ,0,1004.61,54.05,19.32,75785,1208.79
20240700000000 ,0,1004.62,54.42,19.23,78727.92,1226.57
20240700000000 ,0,1004.64,54.65,19.15,81926.9,1240.96
20240700000000 ,0,1004.65,53.74,23.81,83820.62,1253.84
20240700000000 ,0,1004.63,52.23,26.33,83546.78,1288.09
20240700000000 ,0,1004.57,50.68,28.66,82395.34,1236.89
20240700000000 ,0,1004.54,50.6,28.46,89399.38,1370.42
20240700000000 ,0,1004.53,50.62,27.94,86035.09,1320.05
20240700000000 ,0,1004.5,50.84,27.74,88215.96,1347.54
20240700000000 ,0,1004.37,49.65,29.05,89772.23,1366.98
20240700000000 ,0,1004.21,50.35,28.31,91014.77,1352.57
20240700000000 ,0,1004.13,50.66,27.78,89540.44,1347.68
20240700000000 ,0,1004.03,50.17,28.58,86596.26,1326.49
20240700000000 ,0,1003.92,49.28,29.4,87715.53,1361.41
20240700000000 ,0,1003.86,48.91,30.17,86948.62,1361.07
20240700000000 ,0,1003.72,48.53,30.47,84937.92,1375.81
20240700000000 ,0,1003.73,47.26,31.23,82743.58,1378.44
20240700000000 ,0,1003.73,46.39,32.04,80260.82,1368.58
20240700000000 ,0,1003.69,46.73,31.68,74059.64,1282.95
20240700000000 ,0,1003.63,46.91,31.25,71119.59,1277.22
20240700000000 ,0,1003.66,47.34,30.92,65758.61,1200.9
20240700000000 ,0,1003.73,47.58,30.4,60324.14,1060.93
20240700000000 ,0,1003.61,47.98,30.05,61018.1,1073.53
20240700000000 ,0,1003.54,47.74,29.86,59873.31,1001.7
20240700000000 ,0,1003.53,47.73,30.05,58447.13,936.95
20240700000000 ,0,1003.61,47.97,29.87,54069.02,834.52
20240700000000 ,0,1003.62,48.02,30,39827.24,463.05
20240700000000 ,0,1003.37,46.94,32.26,53619.28,830.98
20240700000000 ,0,1003.3,47.28,31.89,46370.88,641.09
20240700000000 ,0,1003.28,46.9,32.56,38424.29,442.48
20240700000000 ,0,1003.28,45.15,34.98,31594.56,284.68
20240700000000 ,0,1003.17,43.48,38.25,26548.59,209.37
20240700000000 ,0,1003.04,42.81,40.6,31399.98,301.47
20240700000000 ,0,1003.05,43.29,40.08,18740.42,101.1
20240700000000 ,0,1002.94,40.93,44.14,18062.32,95.9
20240700000000 ,0,1002.89,41.19,44.96,25468.98,190.15
20240700000000 ,0,1003,43.07,42.03,31374.75,284.91
20240700000000 ,0,1002.96,43.16,41.19,16630.42,71.14
20240700000000 ,0,1002.81,40.32,46.36,16351.42,68.12
20240700000000 ,0,1002.73,40.12,46.98,14507.5,54.9
20240700000000 ,0,1002.78,39.52,48.39,12719.67,40.72
20240700000000 ,0,1002.9,39.17,49.43,12203.58,35.73
20240700000000 ,0,1002.91,39.33,49.35,12463.67,39.79
20240700000000 ,0,1006.34,48.73,28.52,61511.62,912.62
20240700000000 ,0,1006.3,49.06,28.45,64238.64,988.29
20240700000000 ,0,1006.35,50.11,27.37,67291.17,1057.07
20240700000000 ,0,1006.3,49.75,27.34,70421.51,1116.16
20240700000000 ,0,1006.28,50.6,26.77,72906.41,1144.01
20240700000000 ,0,1006.2,51.2,26.19,75938.99,1201
20240700000000 ,0,1006.16,51.78,25.96,80029.22,1223.35
20240700000000 ,0,1006.13,52.82,25.02,85898.71,1279.66
20240700000000 ,0,1006.06,53.02,24.64,60818.3,876.85
20240700000000 ,0,1005.96,51.25,26.7,72206.69,1006.18
20240700000000 ,0,1005.9,50.29,27.54,79633.35,1253.01
20240700000000 ,0,1005.76,51.05,26.91,89569.19,1342.69
20240700000000 ,0,1005.71,50.76,26.74,89677.72,1354.06
20240700000000 ,0,1005.57,50.68,26.84,90025.77,1355.82
20240700000000 ,0,1005.45,49.21,28.46,90506.26,1358.72
20240700000000 ,0,1005.3,47.6,30.64,90945.41,1368.75
20240700000000 ,0,1005.14,46.76,32.21,89498.57,1360.44
20240700000000 ,0,1004.98,46.49,32.48,88564.55,1357.32
20240700000000 ,0,1004.95,46.57,32.86,87214.52,1357.52
20240700000000 ,0,1004.82,47.11,32.4,85847.68,1339.72
20240700000000 ,0,1004.75,48.06,30.78,84667.49,1344.28
20240700000000 ,0,1004.64,48.29,30.54,83673.48,1339.22
20240700000000 ,0,1004.54,48.79,29.82,80687.41,1329.03
20240700000000 ,0,1004.41,48.05,30.38,75114.95,1299.1
20240700000000 ,0,1004.45,46.33,33.28,70662.65,1276.65
20240700000000 ,0,1004.42,45.76,34.79,66085.11,1235.67
20240700000000 ,0,1004.38,46.68,33.77,63266.17,1183.84
20240700000000 ,0,1004.39,47.67,32.8,62320.29,1116.24
20240700000000 ,0,1004.37,48.05,32.04,61647.36,1057.91
20240700000000 ,0,1004.3,47.61,32.1,59707.64,979.7
20240700000000 ,0,1004.31,46.93,32.7,57474.84,926.69
20240700000000 ,0,1004.35,46.46,33.77,58276.97,973.79
20240700000000 ,0,1004.35,46.57,34.24,51695.55,780.76
20240700000000 ,0,1004.33,46.29,35,47491.58,689.47
20240700000000 ,0,1004.21,45.62,36.36,43693.89,589.27
20240700000000 ,0,1004.07,45.62,35.82,35050.63,399.66
